SigaaID,Matricula,CursoId,Periodo
30618,681830243,17,5
30619,930898855,39,9
30620,147700471,8,7
30621,70360197,21,6
30622,656496347,7,9
30623,903935352,31,7
30624,941436984,18,10
30625,64733689,17,6
30626,243457827,32,10
30627,327708352,24,5
30628,428072345,18,2
30629,629814927,23,12
30630,828367064,40,5
30631,467057287,27,3
30632,995002005,32,4
30633,14212684,37,11
30634,92028698,32,6
30635,696431461,13,9
30636,484304010,24,4
30637,773709584,33,1
30638,244759004,25,7
30639,402934771,9,7
30640,836940467,37,3
30641,802797064,21,12
30642,211175200,31,4
30643,973969591,6,4
30644,754439343,18,11
30645,551796775,6,4
30646,562904908,35,12
30647,100321973,8,5
30648,255227253,1,11
30649,823772250,24,9
30650,794900981,36,12
30651,276782492,6,3
30652,798800410,18,5
30653,109141632,5,9
30654,20937311,26,9
30655,81962892,25,10
30656,29153452,20,12
30657,631934746,44,7
30658,962009162,26,6
30659,819174286,29,2
30660,131608591,5,2
30661,632608180,1,8
30662,963725934,33,5
30663,176676367,41,3
30664,603656492,30,10
30665,976032735,18,6
30666,976484413,2,1
30667,282181662,5,6
30668,224907394,40,4
30669,926464039,44,6
30670,861626354,5,3
30671,811995095,13,3
30672,942363565,20,9
30673,99226885,3,1
30674,364827946,29,2
30675,26464007,18,7
30676,639070188,30,12
30677,424049734,17,7
30678,330968355,38,11
30679,426494837,38,10
30680,872450285,16,1
30681,818112381,36,1
30682,637529995,9,10
30683,307263685,35,8
30684,439512500,20,6
30685,936774583,9,7
30686,687601307,30,11
30687,667690838,21,10
30688,355017342,7,3
30689,195777617,30,10
30690,713615922,32,2
30691,469950948,11,6
30692,810631928,24,6
30693,247761419,5,7
30694,486355884,26,3
30695,651798485,34,2
30696,682172134,39,7
30697,422884856,39,11
30698,655375230,27,6
30699,746071712,28,3
30700,11331579,13,7
30701,207843317,23,5
30702,650384199,21,1
30703,332794641,12,2
30704,552533733,39,2
30705,117831768,43,5
30706,870731478,32,8
30707,704600388,15,12
30708,260934439,24,9
30709,290443425,7,5
30710,210466384,29,11
30711,559775308,34,7
30712,86615410,31,12
30713,686206681,5,9
30714,936482677,36,11
30715,658266472,35,8
30716,360066183,13,4
30717,436480539,15,6
30718,199676631,18,6
30719,556824229,31,3
30720,58987333,13,1
30721,517596959,19,6
30722,138404832,31,4
30723,312711746,8,9
30724,114702104,43,1
30725,207481561,25,12
30726,320400727,18,2
30727,506409193,24,10
30728,727084366,35,4
30729,904524503,28,5
30730,141383995,3,2
30731,292847746,20,12
30732,988183640,41,7
30733,440818962,24,3
30734,861516188,2,11
30735,721081762,39,4
30736,538503321,35,4
30737,949333639,21,4
30738,638658069,40,11
30739,873323247,34,1
30740,40649403,44,2
30741,44203578,32,4
30742,49868728,6,9
30743,596844707,43,5
30744,724450000,20,5
30745,796972461,12,5
30746,180753120,3,9
30747,461880877,7,5
30748,163793075,19,1
30749,266793242,39,8
30750,740055615,3,6
30751,160037180,42,5
30752,730190155,18,10
30753,687401877,13,3
30754,338492353,23,8
30755,479320535,38,7
30756,292505444,15,2
30757,826520102,30,2
30758,259825187,31,9
30759,712564225,2,6
30760,701931698,10,2
30761,744678457,32,11
30762,47966010,41,10
30763,943979417,30,12
30764,364198792,29,9
30765,70820502,15,1
30766,435126916,12,9
30767,911248928,22,1
30768,659906521,36,9
30769,63774236,20,4
30770,695850144,28,7
30771,774612876,43,4
30772,277918846,31,3
30773,436299619,42,8
30774,906652582,2,8
30775,61809738,31,5
30776,769063227,17,10
30777,412776939,21,1
30778,175261845,5,6
30779,987754964,43,3
30780,575390154,17,6
30781,672953433,23,12
30782,999110824,31,4
30783,85912851,29,7
30784,102473623,44,5
30785,61904731,24,3
30786,84274586,22,8
30787,403296332,14,7
30788,718843458,10,5
30789,652381777,4,4
30790,983328551,30,4
30791,62741190,4,5
30792,280277564,32,10
30793,502513638,44,7
30794,928305365,15,3
30795,778596303,7,7
30796,142994553,40,10
30797,527040421,33,11
30798,129928979,27,8
30799,158198050,2,8
30800,767363617,42,11
30801,722330140,12,1
30802,719886944,36,7
30803,964745569,43,8
30804,625832457,36,9
30805,534016127,21,7
30806,557894813,10,2
30807,15959230,16,12
30808,774462110,20,2
30809,268687034,33,10
30810,663546105,16,1
30811,37221389,14,9
30812,159450243,5,11
30813,491179859,41,10
30814,75769390,36,2
30815,173321882,40,3
30816,676882503,7,7
30817,257551495,1,11
30818,584170286,3,11
30819,302864418,24,6
30820,331170500,32,10
30821,166263520,9,5
30822,992571674,36,3
30823,680099738,6,10
30824,656151768,39,1
30825,790013275,39,4
30826,756124881,10,6
30827,755858963,28,7
30828,181342135,35,5
30829,414467028,1,4
30830,170020685,15,10
30831,875079948,1,6
30832,818553088,18,11
30833,521698518,38,3
30834,464021820,3,1
30835,206714058,35,1
30836,982127869,27,2
30837,789105511,3,12
30838,844555947,22,10
30839,915938562,2,6
30840,957503807,24,10
30841,406794780,38,1
30842,575410613,6,9
30843,185217149,22,3
30844,729670830,15,8
30845,712546999,20,6
30846,324110381,4,9
30847,150576829,18,1
30848,994782922,8,7
30849,997849160,19,11
30850,174203779,25,5
30851,200887068,11,7
30852,79141952,1,4
30853,314417634,2,9
30854,130145663,20,9
30855,108483224,43,9
30856,586569510,17,9
30857,161687207,25,8
30858,507832782,21,8
30859,980895303,44,4
30860,812451854,27,6
30861,766984797,8,5
30862,693015208,26,11
30863,711538861,25,7
30864,248689884,11,1
30865,979111634,28,5
30866,999879918,21,6
30867,752994583,4,12
30868,367445144,40,10
30869,467690305,2,10
30870,976992842,35,8
30871,778907578,1,6
30872,720242999,34,8
30873,216160748,5,8
30874,540498256,2,11
30875,472805354,14,2
30876,568703967,42,4
30877,6703906,23,10
30878,435902739,6,6
30879,132083075,33,2
30880,495680533,30,11
30881,526095462,44,2
30882,876522149,28,3
30883,167622671,10,8
30884,326991285,19,11
30885,852989469,36,4
30886,698189069,24,12
30887,762255941,26,1
30888,898708678,35,6
30889,659228600,33,5
30890,330853292,42,4
30891,926651592,39,7
30892,717490562,26,11
30893,363154578,1,3
30894,204010031,17,6
30895,77111074,31,2
30896,643407017,6,6
30897,618256096,6,5
30898,605906817,27,10
30899,937080358,29,1
30900,911018325,41,1
30901,385663145,30,1
30902,112169619,37,8
30903,867374921,13,6
30904,673224372,19,5
30905,502463492,13,8
30906,792175406,23,6
30907,295200095,8,9
30908,951645329,5,5
30909,900929243,18,7
30910,522391044,4,3
30911,785068224,27,4
30912,13708418,2,4
30913,366778532,28,4
30914,546341688,26,5
30915,618793293,40,9
30916,537255872,17,3
30917,586691504,21,5
30918,285208947,21,1
30919,417849901,27,7
30920,325448781,44,10
30921,174430211,15,5
30922,438253840,9,2
30923,960359801,34,3
30924,337369312,44,3
30925,427771274,42,6
30926,355087869,37,8
30927,814972484,16,1
30928,356168432,23,12
30929,690815126,20,7
30930,617649343,3,4
30931,333978579,28,8
30932,416688460,34,12
30933,194792614,42,11
30934,972791417,13,4
30935,165203126,34,7
30936,907234539,18,5
30937,313094479,37,3
30938,485147293,29,2
30939,371701823,33,9
30940,588332463,15,9
30941,519657624,34,11
30942,158224052,11,1
30943,668348566,43,3
30944,264846226,18,11
30945,437382677,2,1
30946,240389117,3,7
30947,676684652,40,8
30948,995728615,20,6
30949,202005754,14,11
30950,677949547,26,10
30951,830253648,14,2
30952,16675419,43,10
30953,112740989,29,8
30954,143603530,40,4
30955,108940018,30,9
30956,924475726,25,1
30957,516461746,31,6
30958,264344585,17,7
30959,223820598,40,12
30960,212609042,14,2
30961,87184370,6,10
30962,358517291,1,9
30963,576427967,21,4
30964,897457769,26,5
30965,136027866,32,4
30966,756466327,5,5
30967,547590471,43,10
30968,45464960,37,11
30969,672719051,3,7
30970,272471982,13,11
30971,616198621,17,7
30972,123235717,9,9
30973,995657452,4,6
30974,140508673,39,11
30975,840157611,11,4
30976,452889345,34,8
30977,344284478,38,12
30978,171116005,34,4
30979,656300280,12,5
30980,199959782,42,12
30981,908179675,29,9
30982,795844519,28,4
30983,799160715,31,9
30984,273887183,28,9
30985,178232779,32,1
30986,167491086,44,1
30987,283854882,37,6
30988,503303737,40,8
30989,942956592,32,10
30990,176662450,32,3
30991,815907242,5,4
30992,409548890,7,3
30993,104819304,32,6
30994,238345286,44,5
30995,15680106,1,12
30996,254025762,19,7
30997,444112529,2,8
30998,198493727,44,1
30999,824104160,28,12
31000,168774187,38,8
31001,853917707,15,10
31002,804867147,22,5
31003,515714156,6,2
31004,963615652,20,7
31005,471649949,21,12
31006,172307192,11,7
31007,899538106,32,6
31008,241392959,15,10
31009,994926634,11,4
31010,866202347,37,7
31011,969523008,43,12
31012,710493914,11,2
31013,962634971,44,9
31014,775995371,5,6
31015,372530302,2,12
31016,335148417,33,1
31017,321794066,20,10
31018,238103487,11,10
31019,882132887,3,11
31020,132074243,7,12
31021,288594300,33,5
31022,157283316,35,6
31023,784456027,40,3
31024,203295011,15,12
31025,865032828,10,10
31026,131207782,2,8
31027,818182980,5,5
31028,983182244,23,8
31029,270885172,14,3
31030,532037577,18,7
31031,744189042,43,10
31032,413584976,31,10
31033,560636943,4,3
31034,752906436,1,2
31035,936836046,43,6
31036,562410034,9,6
31037,337897584,13,9
31038,502838505,24,1
31039,823733736,16,3
31040,385223963,43,7
31041,636534785,38,7
31042,150869626,19,6
31043,92972690,16,12
31044,176931306,42,10
31045,653020642,40,9
31046,604974747,31,10
31047,99216424,20,8
31048,348236120,14,1
31049,832144478,40,5
31050,619088298,29,1
31051,880782140,44,2
31052,234942096,38,1
31053,382274367,34,7
31054,911215622,6,6
31055,956486579,7,9
31056,219762993,2,8
31057,217517328,43,6
31058,321012766,20,5
31059,57677294,8,7
31060,858917360,43,6
31061,608137775,2,6
31062,685034054,39,7
31063,892247517,36,8
31064,312586026,8,6
31065,8562924,36,5
31066,890973921,22,6
31067,397810476,19,9
31068,470094631,18,8
31069,520891342,2,6
31070,865720947,24,9
31071,594302969,32,1
31072,841068614,13,6
31073,506407315,41,6
31074,951658257,35,4
31075,560909769,27,7
31076,217133596,43,11
31077,770674731,34,4
31078,668650974,41,7
31079,146071254,35,6
31080,195417690,17,3
31081,35013194,13,5
31082,975127473,16,4
31083,624407735,39,8
31084,824248077,21,9
31085,208571567,4,8
31086,861405687,24,1
31087,309349979,16,8
31088,382820838,6,11
31089,71694584,20,4
31090,351470450,17,8
31091,89686774,27,6
31092,50661215,19,7
31093,738768924,31,4
31094,61079675,12,10
31095,444794227,41,12
31096,366406150,10,11
31097,158910636,17,12
31098,902272577,39,6
31099,688024537,17,9
31100,683508043,20,10
31101,548816344,22,4
31102,876703887,22,3
31103,604061840,19,2
31104,916800528,21,9
31105,171313899,35,7
31106,213643709,3,11
31107,62100092,28,3
31108,988494965,12,8
31109,240036324,19,12
31110,100233017,1,3
31111,206857367,42,11
31112,957286073,26,11
31113,258058315,42,7
31114,739792550,42,6
31115,225413489,12,10
31116,837728689,36,4
31117,726214204,14,10
31118,737642875,31,2
31119,484397704,30,6
31120,879928796,13,2
31121,966098935,29,11
31122,604902670,5,10
31123,202205371,34,5
31124,161366678,4,9
31125,946999404,24,6
31126,971076915,44,9
31127,911148277,34,3
31128,828472251,3,2
31129,483463703,2,10
31130,491065631,40,4
31131,299444011,29,7
31132,890755913,22,4
31133,818812656,12,9
31134,852215491,30,12
31135,193981428,18,9
31136,945302215,39,2
31137,630766537,15,7
31138,202315575,19,5
31139,671182712,16,12
31140,923704874,18,4
31141,730160136,4,1
31142,403790175,5,7
31143,517275026,15,10
31144,156642091,1,5
31145,97992558,21,7
31146,851446666,38,1
31147,126570985,4,9
31148,320955833,31,3
31149,826978519,3,11
31150,154270528,8,3
31151,35260004,22,11
31152,882628605,41,1
31153,794103735,12,1
31154,567782752,11,1
31155,974448675,30,11
31156,504386278,13,12
31157,69604673,4,3
31158,468756496,26,2
31159,479187837,6,3
31160,307237034,37,12
31161,352799899,42,1
31162,934471594,22,8
31163,618824988,39,3
31164,326136659,22,2
31165,455361137,41,4
31166,148194648,13,7
31167,415811319,27,1
31168,720996716,30,6
31169,715196121,20,12
31170,527760981,30,12
31171,89969593,15,7
31172,774099686,3,12
31173,634795989,20,5
31174,900675987,4,12
31175,264373863,8,5
31176,297974144,39,4
31177,856726526,19,9
31178,266415504,20,4
31179,810749881,4,11
31180,806146443,20,8
31181,183950666,39,10
31182,941047596,8,10
31183,246913687,16,4
31184,166892315,37,4
31185,365092403,19,10
31186,701613238,18,6
31187,104166458,44,4
31188,905746392,21,8
31189,874609588,5,9
31190,926624658,26,9
31191,819092963,14,6
31192,202753197,36,10
31193,393332232,10,3
31194,893239487,16,10
31195,342455943,42,5
31196,274181353,10,9
31197,26720525,1,10
31198,610513882,36,11
31199,936189052,14,7
31200,287509770,2,7
31201,680937509,32,2
31202,405425650,38,2
31203,761814462,3,3
31204,420750893,3,5
31205,798894379,16,12
31206,363429432,17,9
31207,434738479,19,5
31208,81641313,6,11
31209,942364715,4,11
31210,934175518,11,10
31211,870188430,38,11
31212,221854645,9,4
31213,865375533,16,5
31214,652078216,34,6
31215,414615021,43,7
31216,469850738,7,11
31217,695780818,35,7
31218,504806716,31,6
31219,49174486,4,9
31220,5016121,25,1
31221,434162467,6,9
31222,753955558,10,12
31223,428127659,16,5
31224,181783992,16,9
31225,17155484,12,2
31226,898163384,17,10
31227,660684154,24,6
31228,950313922,12,9
31229,862577361,2,3
31230,95141749,18,7
31231,948444908,15,8
31232,163134166,40,11
31233,821863131,40,6
31234,320385574,20,6
31235,461796135,8,8
31236,334070998,14,5
31237,779402839,3,10
31238,55130245,36,11
31239,759242841,37,6
31240,48719980,30,4
31241,961973691,26,3
31242,514601636,19,5
31243,92777325,26,1
31244,598229323,38,2
31245,708611727,38,12
31246,390242093,44,11
31247,851785430,28,2
31248,683548879,16,12
31249,165702301,13,1
31250,422648335,41,4
31251,880702022,31,9
31252,789138276,11,12
31253,710334153,38,9
31254,884132021,37,12
31255,159644198,10,2
31256,84957647,34,1
31257,121625341,12,5
31258,668661160,40,8
31259,419140385,44,3
31260,911230117,6,8
31261,242193724,28,5
31262,276228019,30,12
31263,635127201,5,7
31264,581277015,6,8
31265,304326191,38,2
31266,276685812,30,1
31267,468806236,9,11
31268,746663355,20,10
31269,255631666,30,12
31270,57634677,3,6
31271,702707091,34,8
31272,216840485,21,4
31273,154297936,2,9
31274,793661118,2,8
31275,63838597,37,10
31276,341591164,5,7
31277,903661558,28,2
31278,6634537,20,8
31279,976006083,28,1
31280,413576729,14,7
31281,944616571,41,4
31282,554959472,31,11
31283,184563424,16,4
31284,336950706,34,4
31285,656945387,4,9
31286,596924702,1,7
31287,992086586,38,10
31288,94825095,26,2
31289,788848978,23,4
31290,350662453,7,1
31291,36798209,7,4
31292,822398799,40,11
31293,879182125,9,10
31294,111105964,30,4
31295,315746913,35,2
31296,584725825,42,10
31297,844077111,14,9
31298,196144855,27,11
31299,120409289,44,3
31300,264400226,44,4
31301,711196756,34,8
31302,796014354,40,12
31303,431623955,19,10
31304,644428277,22,2
31305,310435664,12,12
31306,138192876,7,3
31307,575018290,10,9
31308,125625725,24,5
31309,282683225,5,5
31310,398743575,5,11
31311,839484069,26,6
31312,131475862,9,6
31313,72707592,13,1
31314,581998037,37,12
31315,961911315,16,8
31316,607909526,14,9
31317,173615034,36,6
31318,924615491,24,5
31319,306538508,23,5
31320,539617800,17,11
31321,797452507,33,6
31322,98574916,40,12
31323,711450518,9,2
31324,496494661,12,3
31325,938515935,42,4
31326,287946939,34,9
31327,422089490,16,11
31328,390870947,8,12
31329,965504935,5,6
31330,723409463,23,8
31331,365188798,43,2
31332,743594659,8,6
31333,75451713,28,10
31334,304237193,1,7
31335,102110091,15,6
31336,517175105,18,6
31337,730769332,23,10
31338,34060983,12,11
31339,198495851,39,3
31340,687309161,4,7
31341,786668556,18,4
31342,9136045,31,3
31343,23268917,38,3
31344,401503348,8,2
31345,521826803,35,5
31346,915453608,37,4
31347,794698802,20,1
31348,806142692,6,11
31349,566206750,44,9
31350,729431624,3,4
31351,290007788,35,10
31352,853015115,27,2
31353,718073577,4,12
31354,626775990,12,9
31355,476331093,4,6
31356,98090390,11,12
31357,296887344,29,6
31358,398475173,43,3
31359,946850498,40,1
31360,842788878,29,4
31361,217145415,40,8
31362,474989340,21,5
31363,654864678,8,11
31364,858956742,27,10
31365,3706267,36,6
31366,160695539,21,7
31367,480080143,15,7
31368,890442008,22,5
31369,231002448,7,9
31370,991605164,31,6
31371,259662042,38,2
31372,204152950,28,1
31373,910953498,7,1
31374,707652001,1,9
31375,534675189,26,12
31376,557667404,7,3
31377,472497325,29,3
31378,750812251,6,9
31379,310767173,16,8
31380,485337407,14,11
31381,511975630,39,2
31382,164161620,29,4
31383,208170436,35,2
31384,990840126,39,8
31385,723474151,19,4
31386,980678691,16,10
31387,347893835,21,3
31388,508821329,36,9
31389,775808253,30,9
31390,853779164,18,11
31391,560958765,8,9
31392,155198053,3,12
31393,94222887,8,8
31394,294205710,11,7
31395,668956599,5,7
31396,142971485,8,2
31397,855002631,18,2
31398,452436322,32,7
31399,553939722,19,3
31400,463690671,22,11
31401,412989851,16,11
31402,667435018,27,2
31403,938756739,20,4
31404,893958100,41,2
31405,878953259,15,9
31406,125212767,13,7
31407,424490138,27,2
31408,938110323,34,9
31409,422830003,36,12
31410,450411288,23,12
31411,270296400,4,5
31412,501582963,21,6
31413,124314608,16,10
31414,138904569,27,1
31415,720082657,43,3
31416,680744866,34,7
31417,855825978,27,1
31418,610689182,43,5
31419,489209269,33,4
31420,853377409,33,2
31421,596178647,35,2
31422,270727238,14,9
31423,17421011,21,12
31424,234292230,7,10
31425,399746190,11,12
31426,290446158,36,5
31427,723264897,7,11
31428,973683558,42,7
31429,985915926,12,6
31430,522310190,22,8
31431,173837143,3,4
31432,753247102,20,7
31433,835353285,10,7
31434,978125142,30,8
31435,33910511,30,10
31436,66059915,37,12
31437,512890565,5,9
31438,736097335,13,3
31439,577533762,31,12
31440,713313476,16,9
31441,906395369,40,9
31442,936449820,5,6
31443,613762751,2,9
31444,212473368,4,9
31445,203952358,22,10
31446,875672318,31,11
31447,202724736,27,3
31448,752344755,37,4
31449,482318377,44,8
31450,860068306,3,12
31451,544347477,29,1
31452,162231190,28,1
31453,196239793,23,2
31454,235029476,40,8
31455,28309651,19,5
31456,863296336,24,4
31457,615740445,25,9
31458,235430410,38,5
31459,257478490,13,5
31460,232303389,18,6
31461,370320399,40,5
31462,75259445,44,3
31463,512457007,12,12
31464,783525240,13,4
31465,836247639,7,3
31466,730992485,32,2
31467,643256739,19,9
31468,355419715,14,5
31469,748412853,24,4
31470,864144799,30,12
31471,214043859,30,11
31472,798051086,22,9
31473,907045764,34,11
31474,798631832,27,3
31475,469258702,1,12
31476,7492881,18,7
31477,301245627,41,7
31478,2558155,10,7
31479,950331606,16,5
31480,22708490,4,4
31481,311911980,24,9
31482,542229647,26,6
31483,986779742,42,7
31484,80169660,2,5
31485,265819599,37,4
31486,15734330,35,4
31487,659361565,32,10
31488,866689107,16,3
31489,85466675,6,11
31490,647169193,40,9
31491,563856132,14,9
31492,826308418,28,1
31493,773888870,22,5
31494,747475865,25,6
31495,944030451,36,7
31496,618838789,1,10
31497,941855134,40,11
31498,384872010,1,9
31499,802760265,31,3
31500,510151693,44,5
31501,202414515,29,4
31502,223641944,10,4
31503,185579909,12,6
31504,794145752,20,11
31505,129627408,21,7
31506,380255581,16,11
31507,543499999,21,2
31508,72137130,23,5
31509,15052836,30,8
31510,498316764,10,8
31511,548265238,32,12
31512,74264687,42,3
31513,158324575,36,5
31514,352834425,27,7
31515,48087266,29,8
31516,979727961,27,9
31517,153443662,39,10
31518,468913605,12,1
31519,619527832,28,8
31520,272786878,25,12
31521,129024450,4,6
31522,519412863,26,11
31523,689789787,33,11
31524,900649652,19,8
31525,196286909,2,3
31526,266172239,14,1
31527,220144513,5,10
31528,278412425,35,8
31529,981256301,44,7
31530,484833071,21,8
31531,118720150,44,5
31532,6635345,24,2
31533,104113230,43,12
31534,712030831,27,1
31535,720007045,33,4
31536,386046035,3,8
31537,305705142,25,3
31538,510869782,13,7
31539,541948560,38,5
31540,377938765,6,4
31541,148165794,4,8
31542,622681790,10,7
31543,123084292,16,6
31544,310294727,40,7
31545,903045552,26,1
31546,257917446,2,12
31547,213420832,32,1
31548,232083829,17,12
31549,233784982,44,9
31550,126010580,25,7
31551,168719317,44,8
31552,696943272,30,1
31553,882652351,3,10
31554,684853548,28,4
31555,191327057,22,5
31556,887331563,21,10
31557,764448099,39,8
31558,1928280,42,10
31559,842276648,34,1
31560,600825571,18,1
31561,877957838,9,3
31562,419748738,40,1
31563,91423430,28,12
31564,374490034,1,8
31565,429026466,40,2
31566,397297977,25,2
31567,664706092,34,8
31568,515783351,40,5
31569,823653855,8,11
31570,347920269,32,5
31571,653599943,42,5
31572,937868491,16,11
31573,963416922,38,2
31574,981754709,5,12
31575,291736783,37,6
31576,986549145,23,1
31577,286750765,26,2
31578,215072103,15,3
31579,546212558,20,1
31580,214133375,21,3
31581,146090788,16,6
31582,869659217,42,12
31583,318074088,15,10
31584,98013256,9,7
31585,251695729,42,7
31586,314876546,5,1
31587,679971762,44,1
31588,488086472,41,3
31589,198341412,24,5
31590,362592857,10,10
31591,153854567,42,7
31592,776976693,8,7
31593,938375793,36,5
31594,913631880,7,10
31595,948911501,1,4
31596,362605762,44,4
31597,782040606,23,2
31598,922976326,4,4
31599,246769689,39,5
31600,808630108,43,10
31601,110620417,4,1
31602,900153300,1,3
31603,32713785,29,7
31604,573765476,12,12
31605,836924402,5,1
31606,565896857,5,2
31607,816167348,27,4
31608,974976141,12,8
31609,331991462,30,7
31610,306151459,38,5
31611,710219002,16,6
31612,41196808,9,5
31613,470743548,19,4
31614,118003390,33,7
31615,551670558,22,2
31616,507668758,31,11
31617,907683221,34,9
31618,950983076,42,3
31619,632850470,26,11
31620,815141495,17,4
31621,494909732,33,2
31622,614388719,5,1
31623,916787653,36,7
31624,632817301,25,7
31625,328999168,7,9
31626,280834961,15,2
31627,521358345,18,10
31628,744801534,43,9
31629,808836137,42,2
31630,943120092,40,1
31631,297568771,18,8
31632,827581227,15,3
31633,271747515,22,5
31634,268733904,42,4
31635,267825966,4,12
31636,595480469,30,2
31637,309864868,32,12
31638,861717435,20,7
31639,106819531,20,10
31640,113106010,16,9
31641,103382954,21,11
31642,871956395,13,10
31643,517830626,2,2
31644,912805486,6,1
31645,636988950,17,10
31646,853775034,32,5
31647,525046972,4,7
31648,533955826,33,9
31649,355390256,40,10
31650,464739057,23,6
31651,909662669,33,12
31652,89432167,12,8
31653,575788157,5,5
31654,286872586,10,10
31655,405048308,24,1
31656,750703872,43,5
31657,143892007,38,2
31658,745231727,27,5
31659,689684902,41,7
31660,364103493,24,8
31661,256383074,6,12
31662,248690897,6,8
31663,261125422,41,12
31664,963068561,11,9
31665,742691417,15,7
31666,243083480,1,12
31667,865318674,31,6
31668,980988279,10,11
31669,196848040,26,8
31670,748862561,41,9
31671,844373854,14,1
31672,277736929,33,1
31673,181585803,31,9
31674,239311676,37,11
31675,65078823,30,9
31676,541603901,6,6
31677,410404577,30,5
31678,416412001,33,3
31679,33330685,43,4
31680,739941107,26,9
31681,934282078,42,9
31682,157814469,28,6
31683,785287868,16,2
31684,551201125,8,10
31685,834374421,10,7
31686,313366710,38,9
31687,907768291,8,12
31688,210756658,42,10
31689,837705135,22,8
31690,238765632,5,7
31691,432970847,36,7
31692,933575749,7,12
31693,167118230,29,6
31694,318492420,17,11
31695,234732400,29,3
31696,579700497,35,1
31697,380651711,22,8
31698,159421162,11,4
31699,714278372,12,7
31700,963353913,27,10
31701,963122991,17,9
31702,706638244,4,10
31703,327622385,7,2
31704,224604804,8,10
31705,101818998,35,5
31706,17956293,18,8
31707,315874232,25,1
31708,458240970,27,11
31709,850499583,29,4
31710,705155161,23,3
31711,507076146,42,5
31712,723425969,15,7
31713,483780552,7,11
31714,551183166,3,1
31715,829461115,36,9
31716,380319152,41,6
31717,292832358,44,4
31718,236522349,19,6
31719,92634420,23,2
31720,910781036,22,7
31721,423297036,15,10
31722,637629783,5,8
31723,956211163,18,10
31724,734344368,32,5
31725,544123772,43,6
31726,25914280,6,12
31727,693487060,23,1
31728,945212777,15,9
31729,618544144,33,2
31730,246098159,31,8
31731,478224012,6,8
31732,34702622,34,8
31733,728745954,24,9
31734,213023546,19,4
31735,878825471,27,10
31736,259399860,8,6
31737,148680642,30,3
31738,331483457,42,11
31739,824322788,26,12
31740,918616948,11,1
31741,497681718,42,3
31742,449683442,5,1
31743,168569237,21,9
31744,635877089,42,7
31745,353354747,44,1
31746,185462842,38,6
31747,396516036,24,9
31748,247845967,8,4
31749,733745362,31,11
31750,762087156,11,12
31751,878476389,17,12
31752,92712006,40,7
31753,404301961,34,10
31754,903074451,13,1
31755,282634316,16,1
31756,815996882,7,7
31757,929705861,39,1
31758,998680555,33,9
31759,849354487,4,8
31760,941041391,18,4
31761,193763650,28,10
31762,597704056,9,7
31763,296814077,44,8
31764,51168767,35,7
31765,865145738,6,1
31766,800150950,1,10
31767,296585608,19,9
31768,761190726,42,10
31769,982176894,28,5
31770,444811602,23,12
31771,120263457,30,8
31772,642145796,8,7
31773,766300671,33,6
31774,61415892,11,3
31775,716967462,2,12
31776,24954093,30,12
31777,452884533,28,3
31778,47337953,2,7
31779,192218225,15,7
31780,740404594,4,8
31781,526357336,3,3
31782,742379152,10,12
31783,337381491,37,3
31784,993958761,28,11
31785,980337482,17,9
31786,159531569,38,6
31787,784441910,41,2
31788,281290062,30,7
31789,252699131,16,9
31790,910078934,36,12
31791,379770867,33,3
31792,211407964,8,8
31793,394082685,34,9
31794,745471001,3,8
31795,865437648,2,9
31796,584724621,12,7
31797,984346393,22,5
31798,435564156,13,5
31799,143448282,32,9
31800,851937113,2,3
31801,232402008,24,12
31802,310081072,24,7
31803,705096760,31,12
31804,946998073,41,11
31805,483800925,14,2
31806,127286960,36,9
31807,821976269,12,12
31808,876206244,7,8
31809,988439058,42,7
31810,916630319,40,4
31811,959761311,9,2
31812,239246803,4,3
31813,656633027,1,5
31814,304810739,2,11
31815,157843772,30,11
31816,958828467,40,4
31817,798547465,23,11
31818,536746459,12,8
31819,947308862,19,3
31820,290845472,10,3
31821,645909180,3,11
31822,352972415,31,12
31823,197326224,4,2
31824,793291331,8,10
31825,462649267,3,1
31826,637505756,4,1
31827,46564620,16,4
31828,541582090,10,5
31829,747097480,20,6
31830,158978435,18,2
31831,794980446,36,9
31832,107458899,2,7
31833,802087836,21,8
31834,503361388,21,5
31835,399525941,10,12
31836,535403303,13,7
31837,479482076,22,10
31838,36968026,19,1
31839,695643598,16,11
31840,610862858,20,2
31841,527519846,36,3
31842,271889680,7,5
31843,720989868,1,2
31844,674286025,11,12
31845,12814690,20,4
31846,29593891,34,8
31847,791371470,38,5
31848,490354115,41,11
31849,338006530,33,11
31850,733152416,2,9
31851,70598848,11,12
31852,250999439,39,12
31853,399028896,42,9
31854,310126633,33,11
31855,295911662,3,2
31856,216376396,39,9
31857,112189395,8,7
31858,817722245,31,11
31859,120162208,22,8
31860,589437192,13,7
31861,282102443,28,9
31862,337573884,26,8
31863,333287324,30,1
31864,739840756,18,9
31865,445903288,4,7
31866,524932355,38,2
31867,439217416,41,4
31868,211103047,14,8
31869,563564324,12,9
31870,204039946,21,9
31871,690314095,8,1
31872,358357650,18,1
31873,435259532,23,6
31874,210016555,44,9
31875,781019956,19,11
31876,364038183,40,11
31877,479082570,10,6
31878,743081498,29,10
31879,102806748,27,4
31880,357133113,32,2
31881,414676628,31,12
31882,506818759,24,1
31883,716363592,14,9
31884,191789875,12,3
31885,119417856,29,11
31886,723603286,12,6
31887,768565635,6,2
